CompressiveStrength,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Cement,TotalCost,CO2Emissions,EmbodiedEnergy,Density,WorkabilityIndex,DurabilityRating,WaterCementRatio
27.681082,148.9,116,175.1,15,953.3,719.7,28,158.6,112.17,169.83,1159.41,2379.8,6.81,2,0.504
26.859917,238.7,0,200,6.3,1001.8,683.9,28,152.6,87.31,156.53,1017.00,2361.5,6.63,3,0.582
45.304780,142.8,0,167.9,10,914.3,804,28,310,113.99,286.00,1772.72,2436.8,5.06,1,0.396
30.123207,0,99.6,196,9.8,959.4,705.2,28,304.8,106.19,275.60,1706.70,2354.4,6.59,2,0.538
15.569747,0,183.9,166.6,11.6,991.2,772.2,28,150.9,95.91,154.06,1043.38,2362.6,8.11,3,0.638
44.611855,166.6,129.7,173.5,10.9,882.6,785.3,28,141.9,100.06,152.68,1028.67,2375.2,6.16,2,0.492
53.524710,137.2,106.9,201.3,6,878.4,655.3,28,297.8,101.68,271.40,1647.93,2352.3,4.82,1,0.427
57.218235,164.2,0,190.5,4.6,870,774,28,321.3,100.14,289.34,1743.62,2397.7,4.68,1,0.421
65.909080,187,0,191.3,6.6,824.3,756.9,28,366,112.49,329.14,1980.72,2407.6,4.31,1,0.371
52.826960,128.9,100.4,172.4,9.5,825.1,804.9,28,279.8,110.53,261.52,1625.13,2401.7,4.82,1,0.389
33.399597,97.1,75.6,193.8,8.3,835.5,821.4,28,252.1,100.47,235.50,1470.22,2361.9,6.14,2,0.517
18.033934,0,150.4,181.6,11.7,1023.3,728.9,28,164.6,96.22,164.48,1102.82,2346.3,8.98,4,0.713
37.363396,243.5,0,180.3,10.7,1022,697.7,28,155.6,101.32,164.75,1101.20,2399.5,6.49,2,0.515
35.314270,188,146.4,203.2,11.3,828.7,709.7,28,160.2,103.52,168.55,1115.13,2326.7,6.24,2,0.510
42.644090,0,107,186.4,6.1,879,815.2,28,298.1,95.85,266.50,1625.67,2365.1,5.90,2,0.514
40.062004,0,126.5,209.7,5.7,860.5,736.6,28,317.9,96.41,281.78,1703.41,2324.8,5.97,2,0.533
43.798275,120.5,93.9,187.6,9.2,904.4,695.9,28,287.3,108.95,266.07,1647.44,2377.4,5.18,1,0.426
61.235810,166.4,0,174,8.9,881.6,790,28,325.6,113.76,298.35,1831.06,2430.3,4.70,1,0.379
40.868690,0,141.6,193.3,11,801.4,778.4,28,355.9,117.41,319.72,1958.64,2360.0,5.49,1,0.438
33.306520,206.5,160.9,178.9,5.5,866.9,735.6,28,132,86.07,140.13,911.01,2357.3,5.09,2,0.454
52.426376,148.6,0,185.8,8.5,951,709.5,28,322.5,110.50,293.99,1802.98,2407.7,5.11,1,0.421
15.091250,0,200.1,181.2,12.6,849.3,846,28,164.2,100.46,166.53,1117.24,2337.5,8.10,3,0.637
38.461040,0,112.6,169.9,10.1,925.3,782.9,28,313.8,109.88,284.19,1758.89,2397.8,5.64,1,0.446
37.265488,0,127.9,182.5,11.5,870.1,779.7,28,321.4,114.66,292.11,1811.67,2375.7,5.86,2,0.458
35.225330,163.9,127.7,236.7,5.8,868.6,655.6,28,139.7,81.96,143.23,927.08,2264.2,7.49,4,0.681
42.140083,121,0,177.4,7,907.9,829.5,28,288.4,101.31,263.83,1623.88,2412.5,5.46,2,0.461
31.875164,0,107,209.7,11.1,879.6,744.2,28,298.2,108.81,271.89,1694.13,2329.6,7.16,3,0.579
41.542310,111,86.5,195.5,5.9,832.6,790.4,28,264.5,96.05,243.38,1493.19,2358.3,5.46,2,0.482
39.455950,250,0,168.4,12.2,1049.3,688.2,28,159.8,106.92,170.36,1146.18,2422.4,6.17,2,0.468
37.917040,259.7,0,183.2,12.7,858.8,826.8,28,166,109.48,176.96,1183.76,2399.5,6.39,2,0.490
44.284355,116,90.3,179.6,8.9,870.1,768.3,28,276.4,107.01,257.02,1595.57,2389.3,5.16,1,0.424
31.178795,0,115.6,196,10.4,817.9,813.4,28,322.2,110.85,291.28,1796.84,2354.6,6.19,2,0.501
23.696600,139.4,108.6,192.7,6.1,892.4,780,28,148.5,84.41,150.55,977.06,2341.8,6.70,3,0.593
32.768036,186.7,0,175.6,11.3,989.6,788.9,28,159.1,100.93,166.25,1115.78,2403.4,7.33,3,0.569
32.401234,100.5,78.3,200.6,8.6,864.5,761.5,28,260.9,102.17,242.85,1512.83,2351.9,6.14,2,0.517
