Error,Experiments,Learning Rate,LR Decay,Tolerance,Gradient,Hyperparameters
3.9600955E-24,267,0.7523501,0.9940986,1.4702532E-12,0.11896151,10
3.928201E-24,266,0.7523769,0.994099,1.4691675E-12,0.11847054,10
3.920497E-24,263,0.7523306,0.9940977,1.4678608E-12,0.11821218,10
3.8787983E-24,265,0.7524292,0.99409705,1.4676048E-12,0.1185461,10
3.8920098E-24,265,0.75237685,0.99409986,1.468963E-12,0.11813941,10
3.914556E-24,264,0.75239193,0.99409854,1.470364E-12,0.118872866,10
3.959052E-24,267,0.7523165,0.9940966,1.4699255E-12,0.11836529,10
3.9644453E-24,267,0.7523256,0.99410003,1.4710024E-12,0.11890962,10
3.9597094E-24,267,0.7523452,0.99409866,1.4700089E-12,0.11840181,10
3.9336285E-24,262,0.7523257,0.994098,1.4691981E-12,0.11850195,10
3.8976852E-24,265,0.75241345,0.994099,1.4704927E-12,0.11849861,10
3.9211787E-24,266,0.75233567,0.99409705,1.4684288E-12,0.118247546,10
3.91529E-24,266,0.75229466,0.9940972,1.467558E-12,0.118358366,10
3.952965E-24,267,0.75238764,0.99409884,1.468774E-12,0.11845713,10
3.9173594E-24,266,0.75233954,0.99409705,1.4676901E-12,0.1184933,10
3.961525E-24,267,0.75236934,0.9940968,1.4702319E-12,0.11874112,10
3.904708E-24,264,0.75235075,0.9940991,1.4683294E-12,0.118178025,10
3.945481E-24,267,0.7524228,0.9940973,1.4676621E-12,0.11882694,10
3.8843685E-24,265,0.7523082,0.99409974,1.4681194E-12,0.11873494,10
3.937846E-24,262,0.75239,0.9940977,1.4697497E-12,0.118270025,10
3.9280757E-24,262,0.75239944,0.99409753,1.4682564E-12,0.11864923,10
3.935602E-24,266,0.7523718,0.9940988,1.470679E-12,0.11849466,10
3.894198E-24,265,0.75242746,0.9940959,1.470513E-12,0.11861841,10
3.9528822E-24,267,0.7523201,0.9940973,1.4692488E-12,0.11826364,10
3.9117214E-24,264,0.7524175,0.9940989,1.469311E-12,0.118259005,10
3.895732E-24,264,0.75242054,0.9940947,1.4674576E-12,0.118540205,10
3.8781258E-24,265,0.7524099,0.9940956,1.4677749E-12,0.118467785,10
3.9346177E-24,262,0.75236624,0.99409837,1.4694781E-12,0.11844079,10
3.9577708E-24,267,0.7522925,0.99409866,1.4695238E-12,0.11905375,10
3.8864964E-24,265,0.75234365,0.99409646,1.4688208E-12,0.11817762,10
3.888307E-24,265,0.75231636,0.99409753,1.4691105E-12,0.11823528,10
3.9159178E-24,264,0.75239366,0.9940969,1.4707247E-12,0.11851472,10
3.9288188E-24,263,0.7523339,0.99410015,1.4694848E-12,0.11856831,10
3.8961434E-24,265,0.7523907,0.9940969,1.4710259E-12,0.118797675,10
3.9260854E-24,266,0.75239813,0.994099,1.4687522E-12,0.118422516,10
3.9238265E-24,263,0.7524121,0.994096,1.4691079E-12,0.119030684,10
3.9289036E-24,262,0.7524149,0.99409914,1.4677493E-12,0.11817195,10
3.9564897E-24,267,0.7524137,0.99409646,1.4700097E-12,0.11823255,10
3.9001693E-24,264,0.7523313,0.99409807,1.4677182E-12,0.11891405,10
3.9293158E-24,266,0.75240624,0.99409825,1.46949E-12,0.11851951,10
3.8993146E-24,265,0.75231326,0.99410015,1.4708107E-12,0.11871673,10
3.9364676E-24,262,0.7523247,0.9940983,1.4696787E-12,0.11867714,10
3.916208E-24,264,0.7523777,0.99409634,1.471081E-12,0.11879437,10
3.9452867E-24,267,0.7523628,0.9941001,1.4673737E-12,0.118257,10
3.9494917E-24,267,0.7523315,0.99410015,1.4683416E-12,0.1184921,10
3.893725E-24,265,0.7523492,0.9940967,1.4702627E-12,0.11818591,10
3.9359497E-24,263,0.7523064,0.9940989,1.470882E-12,0.11839201,10
3.9537156E-24,267,0.7523753,0.9940983,1.4687634E-12,0.1186918,10
3.962134E-24,267,0.7523242,0.99409837,1.4704425E-12,0.1184838,10
3.9640714E-24,267,0.75232553,0.9940964,1.4711046E-12,0.118967354,10
3.9203945E-24,263,0.7523932,0.9940961,1.468383E-12,0.118148446,10
3.9452078E-24,262,0.75238806,0.99410003,1.4709073E-12,0.11833692,10
3.921006E-24,266,0.75229746,0.994099,1.467988E-12,0.11838757,10
3.933546E-24,266,0.7524074,0.9940995,1.4702404E-12,0.11893633,10
3.9145933E-24,264,0.75240237,0.99409944,1.4701906E-12,0.11898115,10
3.908814E-24,264,0.75233084,0.9940965,1.4695464E-12,0.11876604,10
3.920525E-24,263,0.75240576,0.99409693,1.4684899E-12,0.1190565,10
3.882985E-24,265,0.75238776,0.9940955,1.4688085E-12,0.11887176,10
3.8964605E-24,265,0.7523286,0.99410003,1.4700384E-12,0.11874636,10
3.933489E-24,266,0.7523909,0.9940962,1.4709248E-12,0.119037524,10
3.923662E-24,263,0.7523315,0.9941002,1.4685106E-12,0.11887508,10
3.9149104E-24,263,0.75243545,0.99409467,1.4675435E-12,0.11886512,10
3.9303993E-24,266,0.75231606,0.9940977,1.470119E-12,0.11873857,10
3.8788224E-24,265,0.7523864,0.9940979,1.4674763E-12,0.11857438,10
3.963586E-24,267,0.752304,0.9940988,1.4709798E-12,0.11839574,10
3.9320042E-24,262,0.7523666,0.99409676,1.469191E-12,0.118871905,10
3.924064E-24,262,0.75243175,0.9940979,1.4673932E-12,0.118939534,10
3.9543625E-24,267,0.7523155,0.99410045,1.4689431E-12,0.1189877,10
3.905422E-24,264,0.75238293,0.99409664,1.4689156E-12,0.11861246,10
3.9092456E-24,264,0.75230896,0.99410015,1.4688144E-12,0.118533306,10
3.9324085E-24,263,0.7524179,0.9940995,1.4700016E-12,0.11881568,10
3.9411227E-24,262,0.7523374,0.99409884,1.4704109E-12,0.11827974,10
3.9287975E-24,263,0.7524241,0.9940967,1.4700187E-12,0.11890369,10
3.96331E-24,267,0.75238633,0.9940962,1.4707818E-12,0.11816762,10
3.9192562E-24,266,0.7523941,0.99409884,1.4676478E-12,0.11868081,10
3.8874253E-24,265,0.75240284,0.9940997,1.4682576E-12,0.11843491,10
3.9018007E-24,265,0.75243086,0.9940994,1.470945E-12,0.11845143,10
3.9596266E-24,267,0.7524354,0.994098,1.4700388E-12,0.11845736,10
3.8903875E-24,265,0.75231475,0.9941003,1.4689028E-12,0.11828672,10
3.889562E-24,265,0.75233966,0.99409634,1.4696849E-12,0.11846115,10
3.9285514E-24,263,0.7523263,0.9940992,1.46971E-12,0.11900204,10
3.9549928E-24,267,0.75242853,0.99409443,1.4691723E-12,0.118931815,10
3.879635E-24,265,0.7523325,0.99409676,1.4675124E-12,0.11820184,10
3.8882773E-24,265,0.75234014,0.9940991,1.4688908E-12,0.11845791,10
3.9286224E-24,263,0.75240934,0.99409986,1.4689681E-12,0.11844411,10
3.913408E-24,264,0.75239414,0.99409723,1.4705224E-12,0.11901056,10
3.917292E-24,264,0.7523767,0.9940967,1.4711414E-12,0.11885709,10
3.8990117E-24,265,0.75232327,0.9940985,1.4707729E-12,0.11836014,10
3.9101196E-24,264,0.7523139,0.99409795,1.469843E-12,0.118575856,10
3.914405E-24,264,0.7524354,0.99409616,1.4704123E-12,0.11829597,10
3.9547443E-24,267,0.75242954,0.9940963,1.4693158E-12,0.11887784,10
3.9099023E-24,264,0.75232553,0.99410033,1.4688779E-12,0.1181767,10
3.9369496E-24,262,0.75240535,0.9940975,1.4695712E-12,0.11824697,10
3.92323E-24,263,0.7524154,0.9940978,1.4685445E-12,0.118233606,10
3.9085423E-24,264,0.752292,0.9940972,1.4694706E-12,0.11846046,10
3.88415E-24,265,0.7523898,0.99409515,1.4692256E-12,0.119075574,10
3.937649E-24,262,0.7524191,0.9940997,1.4694542E-12,0.11849076,10
3.8995114E-24,265,0.7523959,0.9941003,1.4704501E-12,0.11869088,10
3.94696E-24,267,0.7524355,0.99409586,1.467582E-12,0.11902401,10
3.8970032E-24,265,0.752296,0.99409723,1.4709483E-12,0.1185407,10
3.8817124E-24,265,0.7523791,0.99409693,1.4680793E-12,0.11830957,10
3.9219107E-24,266,0.752321,0.99409944,1.4680301E-12,0.118516,10
3.8981428E-24,265,0.75231403,0.99410033,1.4704246E-12,0.11849761,10
3.946108E-24,267,0.752297,0.9940971,1.4677881E-12,0.11868751,10
3.9208722E-24,263,0.75243306,0.9940945,1.4689827E-12,0.11896292,10
3.8984224E-24,264,0.752369,0.9940976,1.467708E-12,0.11851379,10
3.9576812E-24,267,0.7522955,0.99409854,1.4703096E-12,0.1182015,10
3.9430775E-24,262,0.7522937,0.99409914,1.4710685E-12,0.119035356,10
3.9607282E-24,267,0.7524114,0.9940975,1.4699378E-12,0.11897089,10
3.934325E-24,263,0.7524374,0.9941001,1.4700373E-12,0.11849987,10
3.9206975E-24,263,0.75243074,0.9940984,1.4681513E-12,0.11894795,10
3.8969946E-24,265,0.7523075,0.99409693,1.4710588E-12,0.11832318,10
3.9167954E-24,264,0.752315,0.9940989,1.4705492E-12,0.11865773,10
3.939307E-24,262,0.752402,0.99410045,1.4697259E-12,0.118438326,10
3.9157442E-24,264,0.7522946,0.99409956,1.4701327E-12,0.118197,10
3.9343416E-24,263,0.7523821,0.9940953,1.4711845E-12,0.11894361,10
3.933593E-24,263,0.75234425,0.99409884,1.4706783E-12,0.118510306,10
3.9588093E-24,267,0.75238574,0.9940985,1.4696522E-12,0.1190257,10
3.9457083E-24,262,0.7522906,0.9940998,1.4710899E-12,0.11813625,10
3.9347116E-24,263,0.75234133,0.9940966,1.4710046E-12,0.11817863,10
3.9344844E-24,262,0.7522947,0.9941003,1.4691847E-12,0.118416235,10
3.897726E-24,265,0.75240433,0.9940969,1.471049E-12,0.1183286,10
3.9056377E-24,264,0.7523234,0.9940974,1.4688209E-12,0.11861929,10
3.9236533E-24,263,0.75231355,0.9940989,1.4684643E-12,0.118566684,10
3.9343905E-24,263,0.75233406,0.99409884,1.4706526E-12,0.118838765,10
3.8799603E-24,265,0.75235754,0.9940974,1.4676626E-12,0.11815727,10
3.8810533E-24,265,0.7524315,0.994097,1.4679704E-12,0.11902926,10
3.9370778E-24,266,0.7523273,0.9940997,1.4706406E-12,0.11829706,10
3.926545E-24,263,0.75236535,0.9940967,1.469699E-12,0.119002275,10
3.9554523E-24,267,0.75228816,0.99409765,1.4700294E-12,0.11850143,10
3.926588E-24,262,0.7524245,0.994098,1.4680645E-12,0.11893122,10
3.9541933E-24,267,0.752427,0.99409866,1.4690233E-12,0.11835717,10
3.953212E-24,267,0.7523958,0.9940971,1.4690751E-12,0.11887564,10
3.906195E-24,264,0.7523457,0.99409837,1.468764E-12,0.11905749,10
3.9218547E-24,266,0.75231284,0.9940985,1.4684311E-12,0.11894385,10
3.9347585E-24,266,0.7522941,0.9941004,1.4703166E-12,0.1188621,10
3.885259E-24,265,0.75243145,0.99409753,1.4683763E-12,0.118497066,10
3.9121636E-24,264,0.7523572,0.9941003,1.4692635E-12,0.11903522,10
3.902386E-24,264,0.7524166,0.99409604,1.4682678E-12,0.11849358,10
3.9376824E-24,262,0.75232136,0.99409705,1.4702666E-12,0.11870819,10
3.9299796E-24,262,0.75240785,0.9940992,1.4684433E-12,0.11907766,10
3.918755E-24,266,0.75241446,0.9940969,1.4681773E-12,0.1189336,10
3.8855884E-24,265,0.7523909,0.9940954,1.4691115E-12,0.118465096,10
3.891379E-24,265,0.75231725,0.99409884,1.4698196E-12,0.118869364,10
3.92773E-24,263,0.7524165,0.9940951,1.4699533E-12,0.118679844,10
3.941528E-24,267,0.7523498,0.99409854,1.4669317E-12,0.11833587,10
3.924346E-24,263,0.75241625,0.99410367,1.467518E-12,0.117945105,10
3.959892E-24,266,0.7523286,0.9941285,1.4680556E-12,0.11845741,10
3.963309E-24,261,0.75238436,0.99412227,1.4682185E-12,0.11807914,10
3.924899E-24,263,0.7523183,0.99410677,1.4671315E-12,0.118751265,10
3.9342114E-24,262,0.7523398,0.9941073,1.4677649E-12,0.11875411,10
3.964148E-24,261,0.7523394,0.9941253,1.4676833E-12,0.118114516,10
3.9666084E-24,262,0.7523701,0.99413043,1.4682836E-12,0.1182629,10
3.9507645E-24,262,0.75246996,0.99411744,1.468641E-12,0.11862767,10
3.9510106E-24,262,0.75227,0.9941211,1.46802E-12,0.117949806,10
3.9557004E-24,262,0.7524395,0.9941222,1.4683199E-12,0.11853736,10
3.940369E-24,262,0.7523606,0.99411124,1.467975E-12,0.11850063,10
3.9485218E-24,262,0.7522876,0.9941222,1.4671261E-12,0.11819057,10
3.9170707E-24,264,0.75227064,0.9941139,1.4671468E-12,0.118008405,10
3.9121375E-24,268,0.7523559,0.9941128,1.4685602E-12,0.11879323,10
3.9783364E-24,269,0.75237036,0.99412286,1.467872E-12,0.11851177,10
3.9282268E-24,262,0.75238407,0.99410295,1.4671926E-12,0.11823066,10
3.950741E-24,262,0.75243455,0.994115,1.4685337E-12,0.11817654,10
3.9754925E-24,269,0.7523177,0.9941236,1.4675454E-12,0.11847346,10
3.9593102E-24,263,0.7524671,0.9941271,1.4686035E-12,0.11877166,10
3.9123103E-24,268,0.7523798,0.99411696,1.4681803E-12,0.11794814,10
3.903605E-24,264,0.75244564,0.9940951,1.4687697E-12,0.118224464,10
3.9304793E-24,263,0.752431,0.99410534,1.4683962E-12,0.11852343,10
3.9169693E-24,264,0.7522758,0.9941072,1.4685013E-12,0.117976636,10
3.9222744E-24,265,0.75243974,0.9941283,1.4669693E-12,0.118600294,10
3.9366502E-24,261,0.75245255,0.9941023,1.4682588E-12,0.1182728,10
3.9712035E-24,269,0.7523792,0.99411356,1.4676797E-12,0.11856823,10
3.9146595E-24,268,0.7523652,0.99412465,1.4683207E-12,0.11801422,10
3.956342E-24,267,0.75233316,0.99412155,1.4680721E-12,0.11875251,10
3.913494E-24,268,0.75246054,0.9941271,1.4676188E-12,0.11794134,10
3.9527974E-24,262,0.7523938,0.9941271,1.4672069E-12,0.118848726,10
3.930099E-24,262,0.7522807,0.99410045,1.4677532E-12,0.117961556,10
3.961516E-24,266,0.75238794,0.99412745,1.4685138E-12,0.11883539,10
3.969429E-24,269,0.7523753,0.99410754,1.4677026E-12,0.11869511,10
3.921717E-24,265,0.7524102,0.9941247,1.4678101E-12,0.11848838,10
3.967476E-24,266,0.75238717,0.99413127,1.4681598E-12,0.11818282,10
3.953579E-24,266,0.75231713,0.99412125,1.4685526E-12,0.11856442,10
3.952221E-24,267,0.7523508,0.9941126,1.467969E-12,0.11862488,10
3.9335378E-24,262,0.75238127,0.9941025,1.4684895E-12,0.1186654,10
3.942898E-24,261,0.7523706,0.9941136,1.4672537E-12,0.118389994,10
3.958428E-24,266,0.752462,0.99413043,1.4671165E-12,0.11878025,10
3.9320417E-24,266,0.7524024,0.9941085,1.4680422E-12,0.118668385,10
3.9301535E-24,264,0.7523037,0.9941224,1.4675714E-12,0.118789814,10
3.9436123E-24,263,0.7524099,0.99411803,1.4677717E-12,0.11802234,10
3.933143E-24,263,0.7523392,0.9941079,1.4684538E-12,0.11849286,10
3.9392625E-24,262,0.75236744,0.9941109,1.4680077E-12,0.11871211,10
3.9146654E-24,264,0.7524483,0.9941084,1.4675648E-12,0.1182344,10
3.91845E-24,264,0.75244343,0.99411064,1.4677636E-12,0.118062735,10
3.9630684E-24,262,0.7524496,0.9941272,1.4685985E-12,0.11855275,10
3.944047E-24,263,0.75233537,0.9941225,1.4670376E-12,0.11861266,10
3.9517013E-24,262,0.75235766,0.9941253,1.4670056E-12,0.1184464,10
3.950947E-24,267,0.7523394,0.99412084,1.4670239E-12,0.11794092,10
3.9753576E-24,269,0.75235724,0.9941091,1.4684809E-12,0.118462786,10
3.9614678E-24,262,0.7522925,0.99412614,1.4684784E-12,0.11796006,10
3.9499993E-24,264,0.7522817,0.9941333,1.4676387E-12,0.11795544,10
3.970391E-24,269,0.7523414,0.9940999,1.4679713E-12,0.118546,10
3.9833003E-24,269,0.7524546,0.99412245,1.4687674E-12,0.118196025,10
3.9132053E-24,268,0.75241226,0.9940974,1.4688061E-12,0.11804195,10
3.906584E-24,265,0.7524102,0.994114,1.4684479E-12,0.11869653,10
3.9236435E-24,263,0.7523983,0.99409974,1.4682124E-12,0.11805986,10
3.9560822E-24,266,0.7523254,0.9941282,1.466994E-12,0.11800655,10
3.934574E-24,261,0.7523422,0.9941018,1.4685261E-12,0.118609816,10
3.9222373E-24,263,0.75243187,0.99409574,1.4683595E-12,0.11805978,10
3.9286078E-24,261,0.75242156,0.99410224,1.4670091E-12,0.11845217,10
3.9103606E-24,268,0.75230545,0.994111,1.4682511E-12,0.11881683,10
3.9519983E-24,261,0.75243896,0.99411726,1.4679112E-12,0.11888294,10
3.941704E-24,262,0.75241363,0.9941109,1.4681892E-12,0.118650414,10
3.934072E-24,266,0.7524588,0.9941124,1.467256E-12,0.11888273,10
3.938225E-24,266,0.75239724,0.99411297,1.4677714E-12,0.1183609,10
3.916488E-24,268,0.7524373,0.9941218,1.4687277E-12,0.118254,10
3.9692014E-24,269,0.7524618,0.9941028,1.4673538E-12,0.11807654,10
3.909672E-24,268,0.7523559,0.9941061,1.4682348E-12,0.11884135,10
3.9301796E-24,262,0.7523044,0.9941048,1.4675625E-12,0.11885587,10
3.9508888E-24,267,0.75245416,0.99411213,1.467623E-12,0.11876585,10
3.953935E-24,264,0.7523332,0.9941319,1.4686954E-12,0.11809406,10
3.940448E-24,262,0.75238574,0.9941087,1.4684337E-12,0.118383005,10
3.909479E-24,265,0.7524498,0.9941145,1.4680962E-12,0.11810961,10
3.9091296E-24,268,0.7523125,0.99409854,1.4682199E-12,0.118892446,10
3.9585147E-24,261,0.75241536,0.994121,1.468033E-12,0.118859574,10
3.9392964E-24,264,0.752279,0.9941302,1.4671184E-12,0.11870133,10
3.971353E-24,262,0.75243133,0.99413276,1.4687102E-12,0.11854927,10
3.945043E-24,267,0.7523958,0.9941037,1.4671479E-12,0.118687086,10
3.94641E-24,266,0.75235224,0.99411625,1.4686618E-12,0.11863097,10
3.94995E-24,267,0.7524172,0.9941017,1.4681746E-12,0.11810374,10
3.9358E-24,262,0.7522801,0.99410635,1.4683493E-12,0.11872994,10
3.898881E-24,265,0.75242335,0.99410886,1.4684288E-12,0.118874475,10
3.9066554E-24,268,0.7523684,0.99410903,1.4676179E-12,0.118205816,10
3.945553E-24,262,0.7523899,0.9941155,1.4679354E-12,0.11839048,10
3.892037E-24,265,0.75234514,0.9941071,1.467239E-12,0.117995605,10
3.9783553E-24,269,0.75243366,0.9941164,1.4686713E-12,0.11844278,10
3.9252023E-24,266,0.75234765,0.99410504,1.4676033E-12,0.11877088,10
3.9634265E-24,266,0.75240254,0.99413294,1.4672099E-12,0.11863718,10
3.942943E-24,267,0.75228035,0.99409825,1.467074E-12,0.1180584,10
3.9284445E-24,266,0.7524439,0.9941048,1.467911E-12,0.118553616,10
3.9192767E-24,263,0.75239074,0.9940959,1.4680985E-12,0.11822,10
3.9516804E-24,267,0.7522822,0.9941016,1.4686345E-12,0.11891645,10
3.9436107E-24,263,0.75245756,0.99411297,1.4687781E-12,0.11801831,10
3.9546777E-24,267,0.7522935,0.99411297,1.4686477E-12,0.11831413,10
3.9200577E-24,266,0.752283,0.9941025,1.4670111E-12,0.118090935,10
3.9058637E-24,265,0.75237006,0.99411595,1.4676372E-12,0.11821059,10
3.9660542E-24,267,0.75233096,0.99413025,1.468682E-12,0.11796226,10
3.959006E-24,266,0.7523859,0.9941251,1.4684102E-12,0.118205264,10
3.925122E-24,262,0.7523833,0.9940969,1.4675277E-12,0.11811904,10
3.9377503E-24,264,0.75229955,0.9941278,1.4675861E-12,0.118729234,10
3.9272825E-24,266,0.7523282,0.99410546,1.467868E-12,0.11847256,10
3.9096203E-24,268,0.752406,0.9941133,1.4679173E-12,0.11858519,10
3.956445E-24,261,0.75245994,0.99412215,1.4671588E-12,0.118291385,10
3.947253E-24,261,0.75229645,0.99411666,1.4671824E-12,0.11846763,10
3.9577195E-24,263,0.75242007,0.99413055,1.4671053E-12,0.11825158,10
3.946273E-24,262,0.7524081,0.9941188,1.467363E-12,0.11836628,10
3.9782965E-24,269,0.7523985,0.9941222,1.4680043E-12,0.11803213,10
3.9267216E-24,263,0.75234973,0.99410796,1.4673161E-12,0.11880565,10
3.928618E-24,263,0.7524171,0.9941097,1.4674272E-12,0.1188482,10
3.9092113E-24,268,0.7522945,0.9941104,1.4680539E-12,0.1188248,10
3.9701026E-24,261,0.75236803,0.99412537,1.4685982E-12,0.11817136,10
3.922935E-24,266,0.75236464,0.9941043,1.4671851E-12,0.11861139,10
3.9289044E-24,263,0.75243264,0.9941104,1.4670848E-12,0.11874836,10
3.917424E-24,263,0.7524303,0.99409723,1.4675326E-12,0.11810248,10
3.976502E-24,269,0.75237757,0.9941109,1.4685213E-12,0.1184671,10
3.9220074E-24,265,0.7524615,0.99412125,1.4687139E-12,0.11838835,10
3.92896E-24,263,0.7524245,0.99410844,1.4671287E-12,0.11814665,10
3.936409E-24,262,0.7523615,0.9941098,1.4675374E-12,0.11885886,10
3.9039957E-24,265,0.75229347,0.994112,1.4682728E-12,0.118168585,10
3.9264128E-24,265,0.7523462,0.9941307,1.4672059E-12,0.11847386,10
3.9343093E-24,262,0.75232965,0.9941025,1.4686045E-12,0.11874002,10
3.9285056E-24,264,0.75227267,0.99412036,1.4676142E-12,0.1185295,10
3.952145E-24,267,0.75229704,0.99410576,1.4683841E-12,0.11891013,10
3.890044E-24,265,0.7523289,0.9941025,1.4685225E-12,0.118387364,10
3.9219884E-24,263,0.75231445,0.99409956,1.4679462E-12,0.11831902,10
3.953576E-24,267,0.75228053,0.99411577,1.4682001E-12,0.11892513,10
3.9303634E-24,261,0.75244325,0.9940963,1.4687266E-12,0.11841518,10
3.968137E-24,269,0.75229454,0.9941018,1.4674702E-12,0.11865735,10
3.97319E-24,269,0.7523305,0.9941106,1.468085E-12,0.11836109,10
3.9046556E-24,268,0.7524323,0.9941053,1.4670908E-12,0.118297,10
3.9511073E-24,266,0.75237375,0.99412084,1.4682793E-12,0.118247814,10
3.90747E-24,268,0.7524562,0.99410534,1.4675856E-12,0.11831211,10
3.9656527E-24,262,0.7523525,0.99413115,1.4683662E-12,0.11881797,10
3.9340316E-24,263,0.75228304,0.99411464,1.4674264E-12,0.11875015,10
3.9732305E-24,269,0.7523136,0.994117,1.4674857E-12,0.11866594,10
3.9626605E-24,267,0.752314,0.99412835,1.4683855E-12,0.11824743,10
3.957585E-24,266,0.7524084,0.99412555,1.4683764E-12,0.11881588,10
3.9494708E-24,267,0.7523663,0.9941057,1.4679592E-12,0.11811767,10
3.904355E-24,265,0.7523941,0.99411654,1.467137E-12,0.118589245,10
3.963894E-24,262,0.752363,0.9941271,1.468697E-12,0.11889795,10
3.9516342E-24,267,0.7523148,0.99412215,1.4670792E-12,0.11878437,10
3.9382374E-24,262,0.75245154,0.9941083,1.4678984E-12,0.11827541,10
3.9269097E-24,262,0.7524355,0.99410063,1.4677566E-12,0.11881204,10
3.9547534E-24,262,0.75233436,0.99412024,1.4685721E-12,0.11859509,10
3.9689296E-24,261,0.752441,0.9941262,1.468321E-12,0.118515015,10
3.911319E-24,264,0.7524494,0.9941056,1.4679626E-12,0.11847151,10
3.978518E-24,269,0.752312,0.99412256,1.4679643E-12,0.11829431,10
3.95111E-24,267,0.75238365,0.994106,1.4683468E-12,0.11838858,10
3.950483E-24,267,0.75239813,0.9941021,1.468009E-12,0.11879344,10
3.959506E-24,261,0.7523924,0.99412096,1.4683174E-12,0.11863307,10
3.926287E-24,263,0.7523702,0.9941011,1.4682054E-12,0.118092544,10
3.9462104E-24,261,0.75238806,0.9941134,1.4675416E-12,0.11835822,10
3.9240217E-24,266,0.7522781,0.9940973,1.4687904E-12,0.118151985,10
3.9128345E-24,268,0.7522982,0.9941297,1.4676498E-12,0.11890565,10
3.963242E-24,263,0.75246537,0.9941304,1.4683789E-12,0.118919834,10
3.9095446E-24,268,0.75234294,0.9941212,1.4674798E-12,0.11797274,10
3.9556704E-24,267,0.7524137,0.9941169,1.4683054E-12,0.118860945,10
3.9420014E-24,262,0.7524403,0.9941141,1.4676078E-12,0.11876203,10
3.971951E-24,269,0.7524132,0.99411297,1.4676267E-12,0.11833032,10
3.9448086E-24,262,0.7523169,0.9941129,1.4685322E-12,0.1184136,10
3.907195E-24,268,0.7524585,0.994116,1.4672638E-12,0.11821108,10
3.952055E-24,267,0.75235015,0.99411,1.4681266E-12,0.11820917,10
3.9402095E-24,266,0.7524093,0.994116,1.4676461E-12,0.118767105,10
3.936293E-24,261,0.75230545,0.99410766,1.467329E-12,0.118883155,10
3.9058614E-24,268,0.752314,0.99411505,1.4674823E-12,0.11829607,10
3.9014004E-24,264,0.75239027,0.9940979,1.4680215E-12,0.11853134,10
3.9222953E-24,263,0.7523076,0.9940999,1.4682349E-12,0.119041614,10
